categorie,description,detail,annee,nombre_csq
pays,pays_de_naissance,mali,2020,152
pays,pays_de_naissance,malte,2020,0
pays,pays_de_naissance,maroc,2020,2036
pays,pays_de_naissance,martinique,2020,51
pays,pays_de_naissance,maurice,2020,237
pays,pays_de_naissance,mauritanie,2020,74
pays,pays_de_naissance,mayotte,2020,0
pays,pays_de_naissance,mexique,2020,945
pays,pays_de_naissance,micronésie,2020,0
pays,pays_de_naissance,moldova,2020,122
pays,pays_de_naissance,monaco,2020,6
pays,pays_de_naissance,mongolie,2020,12
pays,pays_de_naissance,monténégro,2020,0
pays,pays_de_naissance,mozambique,2020,0
pays,pays_de_naissance,myanmar,2020,5
pays,pays_de_naissance,namibie,2020,0
pays,pays_de_naissance,nicaragua,2020,40
pays,pays_de_naissance,niger,2020,59
pays,pays_de_naissance,nigéria,2020,377
pays,pays_de_naissance,norvège,2020,0
pays,pays_de_naissance,nouvelle-calédonie,2020,32
pays,pays_de_naissance,nouvelle-zélande,2020,24
pays,pays_de_naissance,népal,2020,40
pays,pays_de_naissance,oman,2020,12
pays,pays_de_naissance,ouganda,2020,45
pays,pays_de_naissance,ouzbékistan,2020,11
pays,pays_de_naissance,pakistan,2020,531
pays,pays_de_naissance,palestine,2020,34
pays,pays_de_naissance,panama,2020,12
pays,pays_de_naissance,papouasie-nouvelle-guinée,2020,0
pays,pays_de_naissance,paraguay,2020,0
pays,pays_de_naissance,pays-bas,2020,28
pays,pays_de_naissance,philippines,2020,765
pays,pays_de_naissance,pologne,2020,44
pays,pays_de_naissance,polynésie_française,2020,35
pays,pays_de_naissance,porto_rico,2020,0
pays,pays_de_naissance,portugal,2020,39
pays,pays_de_naissance,pérou,2020,238
pays,pays_de_naissance,qatar,2020,38
pays,pays_de_naissance,roumanie,2020,134
pays,pays_de_naissance,royaume-uni,2020,199
pays,pays_de_naissance,russie,2020,112
pays,pays_de_naissance,rwanda,2020,258
pays,pays_de_naissance,rép._centrafricaine,2020,211
pays,pays_de_naissance,rép._dominicaine,2020,322
pays,pays_de_naissance,rép._du_soudan_du_sud,2020,11
pays,pays_de_naissance,rép._dém._du_congo,2020,814
pays,pays_de_naissance,rép._tchèque,2020,10
pays,pays_de_naissance,réunion,2020,66
pays,pays_de_naissance,sahara_occidental,2020,0
pays,pays_de_naissance,saint-kitts-et-nevis,2020,0
pays,pays_de_naissance,saint-marin,2020,0
pays,pays_de_naissance,saint-martin,2020,0
pays,pays_de_naissance,saint-pierre-et-miquelon,2020,0
pays,pays_de_naissance,saint-vincent-et-les_grenadines,2020,39
pays,pays_de_naissance,sainte-lucie,2020,11
pays,pays_de_naissance,samoa,2020,0
pays,pays_de_naissance,sao_tomé-et-principe,2020,0
pays,pays_de_naissance,serbie,2020,9
pays,pays_de_naissance,serbie-et-monténégro,2020,0
pays,pays_de_naissance,seychelles,2020,0
pays,pays_de_naissance,sierra_leone,2020,7
pays,pays_de_naissance,singapour,2020,20
pays,pays_de_naissance,slovaquie,2020,10
pays,pays_de_naissance,slovénie,2020,0
pays,pays_de_naissance,somalie,2020,11
pays,pays_de_naissance,soudan,2020,62
pays,pays_de_naissance,sri_lanka,2020,120
pays,pays_de_naissance,suisse,2020,98
pays,pays_de_naissance,suriname,2020,0
pays,pays_de_naissance,suède,2020,12
pays,pays_de_naissance,swaziland,2020,0
pays,pays_de_naissance,syrie,2020,758
pays,pays_de_naissance,sénégal,2020,465
pays,pays_de_naissance,tadjikistan,2020,8
pays,pays_de_naissance,tanzanie,2020,46
pays,pays_de_naissance,taïwan,2020,80
pays,pays_de_naissance,tchad,2020,176
pays,pays_de_naissance,tchécoslovaquie,2020,0
pays,pays_de_naissance,thaïlande,2020,58
pays,pays_de_naissance,tibet,2020,0
pays,pays_de_naissance,timor-leste,2020,0
pays,pays_de_naissance,togo,2020,240
pays,pays_de_naissance,tonga,2020,0
pays,pays_de_naissance,trinité-et-tobago,2020,10
pays,pays_de_naissance,tunisie,2020,1513
pays,pays_de_naissance,turkménistan,2020,0
pays,pays_de_naissance,turquie,2020,211
pays,pays_de_naissance,ukraine,2020,141
pays,pays_de_naissance,union_soviétique,2020,84
pays,pays_de_naissance,uruguay,2020,15
pays,pays_de_naissance,vanuatu,2020,0
pays,pays_de_naissance,venezuela,2020,633
pays,pays_de_naissance,vietnam,2020,490
pays,pays_de_naissance,wallis-et-futuna,2020,0
pays,pays_de_naissance,yougoslavie,2020,0
pays,pays_de_naissance,yémen,2020,73
pays,pays_de_naissance,z_-_non_disponible,2020,0
pays,pays_de_naissance,zambie,2020,5
pays,pays_de_naissance,zimbabwe,2020,18
pays,pays_de_naissance,égypte,2020,355
pays,pays_de_naissance,émirats_arabes_unis,2020,103
pays,pays_de_naissance,équateur,2020,57
pays,pays_de_naissance,érythrée,2020,67
pays,pays_de_naissance,états-unis,2020,896
pays,pays_de_naissance,éthiopie,2020,22
pays,pays_de_naissance,île_de_noël,2020,0
pays,pays_de_naissance,îles_caïmanes,2020,0
pays,pays_de_naissance,îles_comores,2020,14
pays,pays_de_naissance,îles_du_pacifique,2020,0
pays,pays_de_naissance,îles_mariannes_du_nord,2020,0
pays,pays_de_naissance,îles_marshall,2020,0
pays,pays_de_naissance,îles_salomon,2020,0
pays,pays_de_naissance,îles_turques_et_caïques,2020,0
pays,pays_de_naissance,îles_vierges_américaines,2020,0
refugies,réfugiés_reconnus_sur_place,famille_sur_place_d'un_réfugié_reconnu_sur_place,2020,160
refugies,réfugiés_reconnus_sur_place,famille_à_l'étranger_d'un_réfugié_reconnu_sur_place,2020,952
refugies,réfugiés_reconnus_sur_place,réfugiés_reconnus_sur_place,2020,4043
refugies,réfugiés_sélectionnés_à_l'étranger,parrainage,2020,1005
refugies,réfugiés_sélectionnés_à_l'étranger,réfugiés_pris_en_charge_par_l'état,2020,912
regroupement_familial,regroupement_familial,regroupement_familial,2020,13849
sexe,sexe,femmes,2020,22431
sexe,sexe,hommes,2020,22262
sexe,sexe,non_disponible,2020,0
age,groupe_age,00-19_ans,2021,15102
age,groupe_age,20-24_ans,2021,4508
age,groupe_age,25-34_ans,2021,20159
age,groupe_age,35-39_ans,2021,7831
age,groupe_age,40-44_ans,2021,4952
age,groupe_age,45-49_ans,2021,3014
age,groupe_age,50-54_ans,2021,1576
age,groupe_age,non_disponible,2021,0
age,groupe_age,plus_de_55_ans,2021,2640
autres_immigrants,autres_immigrants,autres_immigrants,2021,4796
immigration_economique,autres_catégories_économiques,aides_familiaux,2021,30
immigration_economique,gens_d'affaires,entrepreneurs,2021,146
immigration_economique,gens_d'affaires,investisseurs,2021,1382
immigration_economique,gens_d'affaires,travailleurs_autonomes,2021,155
immigration_economique,travailleurs_qualifiés,autres_travailleurs_qualifiés,2021,0
immigration_economique,travailleurs_qualifiés,emploi_assuré,2021,0
immigration_economique,travailleurs_qualifiés,peq_travailleurs,2021,16323
immigration_economique,travailleurs_qualifiés,peq_étudiants,2021,8068
immigration_economique,travailleurs_qualifiés,programme_pilote,2021,311
immigration_economique,travailleurs_qualifiés,prtq,2021,5576
implication,type_d'implication,personne_à_charge,2021,23916
implication,type_d'implication,requérant_principal,2021,35867
mouvement_special,victimes_du_séisme_en_haïti,haïti_-_cas_humanitaires,2021,0
pays,pays_de_naissance,afghanistan,2021,372
pays,pays_de_naissance,afrique_du_sud,2021,104
pays,pays_de_naissance,albanie,2021,50
pays,pays_de_naissance,algérie,2021,2582
pays,pays_de_naissance,allemagne,2021,165
pays,pays_de_naissance,andorre,2021,0
pays,pays_de_naissance,angola,2021,237
pays,pays_de_naissance,antigua-et-barbuda,2021,0
pays,pays_de_naissance,antilles_néerlandaises,2021,0
pays,pays_de_naissance,apatrides,2021,0
pays,pays_de_naissance,arabie_saoudite,2021,302
pays,pays_de_naissance,argentine,2021,93
pays,pays_de_naissance,arménie,2021,30
pays,pays_de_naissance,aruba,2021,0
pays,pays_de_naissance,australie,2021,86
pays,pays_de_naissance,autres_afrique,2021,0
pays,pays_de_naissance,autres_asie,2021,0
pays,pays_de_naissance,autres_océanie,2021,0
pays,pays_de_naissance,autriche,2021,18
pays,pays_de_naissance,azerbaïdjan,2021,17
pays,pays_de_naissance,bahamas,2021,32
pays,pays_de_naissance,bahreïn,2021,13
pays,pays_de_naissance,bangladesh,2021,355
pays,pays_de_naissance,barbade,2021,9
pays,pays_de_naissance,belgique,2021,324
pays,pays_de_naissance,belize,2021,0
pays,pays_de_naissance,bermudes,2021,0
pays,pays_de_naissance,bhoutan,2021,0
pays,pays_de_naissance,bolivie,2021,28
pays,pays_de_naissance,bosnie-herzégovine,2021,0
pays,pays_de_naissance,botswana,2021,0
pays,pays_de_naissance,brunéi_darussalam,2021,0
pays,pays_de_naissance,brésil,2021,1919
pays,pays_de_naissance,bulgarie,2021,33
pays,pays_de_naissance,burkina_faso,2021,270
pays,pays_de_naissance,burundi,2021,443
pays,pays_de_naissance,bélarus,2021,29
pays,pays_de_naissance,bénin,2021,332
pays,pays_de_naissance,cambodge,2021,61
pays,pays_de_naissance,cameroun,2021,2431
pays,pays_de_naissance,canada,2021,19
pays,pays_de_naissance,cap-vert,2021,0
pays,pays_de_naissance,chili,2021,198
pays,pays_de_naissance,chine,2021,3204
pays,pays_de_naissance,chypre,2021,0
pays,pays_de_naissance,cit._brit.,2021,6
pays,pays_de_naissance,colombie,2021,1894
pays,pays_de_naissance,congo,2021,218
pays,pays_de_naissance,corée_du_nord,2021,0
pays,pays_de_naissance,corée_du_sud,2021,345
pays,pays_de_naissance,costa_rica,2021,82
pays,pays_de_naissance,croatie,2021,9
pays,pays_de_naissance,cuba,2021,335
pays,pays_de_naissance,curaçao,2021,0
pays,pays_de_naissance,côte_d'ivoire,2021,1344
pays,pays_de_naissance,danemark,2021,8
pays,pays_de_naissance,djibouti,2021,93
pays,pays_de_naissance,dominique,2021,0
pays,pays_de_naissance,el_salvador,2021,181
pays,pays_de_naissance,erreur!,2021,0
pays,pays_de_naissance,espagne,2021,149
pays,pays_de_naissance,estonie,2021,0
pays,pays_de_naissance,falkland,2021,0
pays,pays_de_naissance,fidji,2021,0
pays,pays_de_naissance,finlande,2021,6
pays,pays_de_naissance,france,2021,10920
pays,pays_de_naissance,gabon,2021,69
pays,pays_de_naissance,gambie,2021,20
pays,pays_de_naissance,ghana,2021,86
pays,pays_de_naissance,gibraltar,2021,0
pays,pays_de_naissance,grenade,2021,6
pays,pays_de_naissance,grèce,2021,43
pays,pays_de_naissance,guadeloupe,2021,59
pays,pays_de_naissance,guatemala,2021,103
pays,pays_de_naissance,guinée,2021,401
pays,pays_de_naissance,guinée-bissau,2021,6
pays,pays_de_naissance,guinée_équatoriale,2021,0
pays,pays_de_naissance,guyana,2021,11
pays,pays_de_naissance,guyane_française,2021,17
pays,pays_de_naissance,géorgie,2021,15
pays,pays_de_naissance,haïti,2021,4649
pays,pays_de_naissance,honduras,2021,94
pays,pays_de_naissance,hong_kong,2021,71
pays,pays_de_naissance,hongrie,2021,23
pays,pays_de_naissance,inde,2021,1366
pays,pays_de_naissance,indonésie,2021,42
pays,pays_de_naissance,iran,2021,1089
pays,pays_de_naissance,iraq,2021,60
pays,pays_de_naissance,irlande,2021,31
pays,pays_de_naissance,islande,2021,0
pays,pays_de_naissance,israël,2021,45
pays,pays_de_naissance,italie,2021,172
pays,pays_de_naissance,jamaïque,2021,51
pays,pays_de_naissance,japon,2021,87
pays,pays_de_naissance,"jersey,_bailliage_de",2021,0
pays,pays_de_naissance,jordanie,2021,87
pays,pays_de_naissance,kazakhstan,2021,25
pays,pays_de_naissance,kenya,2021,40
pays,pays_de_naissance,kirghizistan,2021,5
pays,pays_de_naissance,kosovo,2021,20
pays,pays_de_naissance,koweït,2021,77
pays,pays_de_naissance,laos,2021,0
pays,pays_de_naissance,lesotho,2021,0
pays,pays_de_naissance,lettonie,2021,8
pays,pays_de_naissance,liban,2021,893
pays,pays_de_naissance,libye,2021,132
pays,pays_de_naissance,libéria,2021,29
pays,pays_de_naissance,lituanie,2021,14
pays,pays_de_naissance,luxembourg,2021,14
pays,pays_de_naissance,macao,2021,0
pays,pays_de_naissance,macédoine,2021,13
pays,pays_de_naissance,madagascar,2021,218
pays,pays_de_naissance,malaisie,2021,20
pays,pays_de_naissance,malawi,2021,35
pays,pays_de_naissance,maldives,2021,0
pays,pays_de_naissance,mali,2021,228
pays,pays_de_naissance,malte,2021,0
pays,pays_de_naissance,maroc,2021,2587
pays,pays_de_naissance,martinique,2021,48
pays,pays_de_naissance,maurice,2021,249
pays,pays_de_naissance,mauritanie,2021,119
pays,pays_de_naissance,mayotte,2021,0
pays,pays_de_naissance,mexique,2021,1566
pays,pays_de_naissance,micronésie,2021,0
pays,pays_de_naissance,moldova,2021,102
pays,pays_de_naissance,monaco,2021,20
pays,pays_de_naissance,mongolie,2021,6
pays,pays_de_naissance,monténégro,2021,0
pays,pays_de_naissance,mozambique,2021,0
pays,pays_de_naissance,myanmar,2021,10
pays,pays_de_naissance,namibie,2021,11
pays,pays_de_naissance,nicaragua,2021,212
pays,pays_de_naissance,niger,2021,68
pays,pays_de_naissance,nigéria,2021,1140
pays,pays_de_naissance,norvège,2021,7
pays,pays_de_naissance,nouvelle-calédonie,2021,39
pays,pays_de_naissance,nouvelle-zélande,2021,18
pays,pays_de_naissance,népal,2021,17
pays,pays_de_naissance,oman,2021,10
pays,pays_de_naissance,ouganda,2021,49
pays,pays_de_naissance,ouzbékistan,2021,13
pays,pays_de_naissance,pakistan,2021,571
pays,pays_de_naissance,palestine,2021,54
pays,pays_de_naissance,panama,2021,25
pays,pays_de_naissance,papouasie-nouvelle-guinée,2021,0
pays,pays_de_naissance,paraguay,2021,5
pays,pays_de_naissance,pays-bas,2021,39
pays,pays_de_naissance,philippines,2021,593
pays,pays_de_naissance,pologne,2021,49
pays,pays_de_naissance,polynésie_française,2021,34
pays,pays_de_naissance,porto_rico,2021,5
pays,pays_de_naissance,portugal,2021,54
pays,pays_de_naissance,pérou,2021,271
pays,pays_de_naissance,qatar,2021,29
pays,pays_de_naissance,roumanie,2021,151
pays,pays_de_naissance,royaume-uni,2021,285
pays,pays_de_naissance,russie,2021,111
pays,pays_de_naissance,rwanda,2021,353
pays,pays_de_naissance,rép._centrafricaine,2021,82
pays,pays_de_naissance,rép._dominicaine,2021,379
pays,pays_de_naissance,rép._du_soudan_du_sud,2021,0
pays,pays_de_naissance,rép._dém._du_congo,2021,1291
pays,pays_de_naissance,rép._tchèque,2021,17
pays,pays_de_naissance,réunion,2021,76
pays,pays_de_naissance,sahara_occidental,2021,0
pays,pays_de_naissance,saint-kitts-et-nevis,2021,0
pays,pays_de_naissance,saint-marin,2021,0
pays,pays_de_naissance,saint-martin,2021,0
pays,pays_de_naissance,saint-pierre-et-miquelon,2021,0
pays,pays_de_naissance,saint-vincent-et-les_grenadines,2021,60
pays,pays_de_naissance,sainte-lucie,2021,14
pays,pays_de_naissance,samoa,2021,0
pays,pays_de_naissance,sao_tomé-et-principe,2021,0
pays,pays_de_naissance,serbie,2021,14
pays,pays_de_naissance,serbie-et-monténégro,2021,0
pays,pays_de_naissance,seychelles,2021,0
pays,pays_de_naissance,sierra_leone,2021,12
pays,pays_de_naissance,singapour,2021,14
pays,pays_de_naissance,slovaquie,2021,9
pays,pays_de_naissance,slovénie,2021,0
pays,pays_de_naissance,somalie,2021,5
pays,pays_de_naissance,soudan,2021,66
pays,pays_de_naissance,sri_lanka,2021,120
pays,pays_de_naissance,suisse,2021,137
pays,pays_de_naissance,suriname,2021,0
pays,pays_de_naissance,suède,2021,23
pays,pays_de_naissance,swaziland,2021,0
pays,pays_de_naissance,syrie,2021,406
pays,pays_de_naissance,sénégal,2021,722
pays,pays_de_naissance,tadjikistan,2021,7
pays,pays_de_naissance,tanzanie,2021,63
pays,pays_de_naissance,taïwan,2021,91
pays,pays_de_naissance,tchad,2021,264
pays,pays_de_naissance,tchécoslovaquie,2021,0
pays,pays_de_naissance,thaïlande,2021,58
pays,pays_de_naissance,tibet,2021,0
pays,pays_de_naissance,timor-leste,2021,0
pays,pays_de_naissance,togo,2021,380
pays,pays_de_naissance,tonga,2021,0
pays,pays_de_naissance,trinité-et-tobago,2021,12
pays,pays_de_naissance,tunisie,2021,2661
pays,pays_de_naissance,turkménistan,2021,0
pays,pays_de_naissance,turquie,2021,220
pays,pays_de_naissance,ukraine,2021,148
pays,pays_de_naissance,union_soviétique,2021,64
pays,pays_de_naissance,uruguay,2021,28
pays,pays_de_naissance,vanuatu,2021,0
pays,pays_de_naissance,venezuela,2021,391
pays,pays_de_naissance,vietnam,2021,451
pays,pays_de_naissance,wallis-et-futuna,2021,0
pays,pays_de_naissance,yougoslavie,2021,0
pays,pays_de_naissance,yémen,2021,85
pays,pays_de_naissance,z_-_non_disponible,2021,8
pays,pays_de_naissance,zambie,2021,7
pays,pays_de_naissance,zimbabwe,2021,46
pays,pays_de_naissance,égypte,2021,339
pays,pays_de_naissance,émirats_arabes_unis,2021,110
pays,pays_de_naissance,équateur,2021,59
pays,pays_de_naissance,érythrée,2021,86
pays,pays_de_naissance,états-unis,2021,1565
pays,pays_de_naissance,éthiopie,2021,48
pays,pays_de_naissance,île_de_noël,2021,0
pays,pays_de_naissance,îles_caïmanes,2021,0
pays,pays_de_naissance,îles_comores,2021,16
pays,pays_de_naissance,îles_du_pacifique,2021,0
pays,pays_de_naissance,îles_mariannes_du_nord,2021,0
pays,pays_de_naissance,îles_marshall,2021,0
pays,pays_de_naissance,îles_salomon,2021,0
pays,pays_de_naissance,îles_turques_et_caïques,2021,0
pays,pays_de_naissance,îles_vierges_américaines,2021,0
refugies,réfugiés_reconnus_sur_place,famille_sur_place_d'un_réfugié_reconnu_sur_place,2021,387
refugies,réfugiés_reconnus_sur_place,famille_à_l'étranger_d'un_réfugié_reconnu_sur_place,2021,1530
refugies,réfugiés_reconnus_sur_place,réfugiés_reconnus_sur_place,2021,6340
refugies,réfugiés_sélectionnés_à_l'étranger,parrainage,2021,248
refugies,réfugiés_sélectionnés_à_l'étranger,réfugiés_pris_en_charge_par_l'état,2021,671
regroupement_familial,regroupement_familial,regroupement_familial,2021,13820
sexe,sexe,femmes,2021,29941
sexe,sexe,hommes,2021,29839
sexe,sexe,non_disponible,2021,0
age,groupe_age,00-19_ans,2022,14193
age,groupe_age,20-24_ans,2022,3381
age,groupe_age,25-34_ans,2022,14685
age,groupe_age,35-39_ans,2022,6366
age,groupe_age,40-44_ans,2022,3822
age,groupe_age,45-49_ans,2022,2240
age,groupe_age,50-54_ans,2022,1489
age,groupe_age,non_disponible,2022,0
age,groupe_age,plus_de_55_ans,2022,5163
autres_immigrants,autres_immigrants,autres_immigrants,2022,1008
immigration_economique,autres_catégories_économiques,aides_familiaux,2022,7
immigration_economique,gens_d'affaires,entrepreneurs,2022,117
immigration_economique,gens_d'affaires,investisseurs,2022,940
immigration_economique,gens_d'affaires,travailleurs_autonomes,2022,214
immigration_economique,travailleurs_qualifiés,autres_travailleurs_qualifiés,2022,0
immigration_economique,travailleurs_qualifiés,emploi_assuré,2022,0
immigration_economique,travailleurs_qualifiés,peq_travailleurs,2022,3957
immigration_economique,travailleurs_qualifiés,peq_étudiants,2022,1958
immigration_economique,travailleurs_qualifiés,programme_pilote,2022,527
immigration_economique,travailleurs_qualifiés,prtq,2022,12286
implication,type_d'implication,personne_à_charge,2022,21447
implication,type_d'implication,requérant_principal,2022,29895
mouvement_special,victimes_du_séisme_en_haïti,haïti_-_cas_humanitaires,2022,0
pays,pays_de_naissance,afghanistan,2022,919
pays,pays_de_naissance,afrique_du_sud,2022,97
pays,pays_de_naissance,albanie,2022,33
pays,pays_de_naissance,algérie,2022,2770
pays,pays_de_naissance,allemagne,2022,110
pays,pays_de_naissance,andorre,2022,0
pays,pays_de_naissance,angola,2022,223
pays,pays_de_naissance,antigua-et-barbuda,2022,0
pays,pays_de_naissance,antilles_néerlandaises,2022,0
pays,pays_de_naissance,apatrides,2022,0
pays,pays_de_naissance,arabie_saoudite,2022,256
pays,pays_de_naissance,argentine,2022,71
pays,pays_de_naissance,arménie,2022,30
pays,pays_de_naissance,aruba,2022,0
pays,pays_de_naissance,australie,2022,42
pays,pays_de_naissance,autres_afrique,2022,0
pays,pays_de_naissance,autres_asie,2022,0
pays,pays_de_naissance,autres_océanie,2022,0
pays,pays_de_naissance,autriche,2022,6
pays,pays_de_naissance,azerbaïdjan,2022,17
pays,pays_de_naissance,bahamas,2022,23
pays,pays_de_naissance,bahreïn,2022,6
pays,pays_de_naissance,bangladesh,2022,396
pays,pays_de_naissance,barbade,2022,10
pays,pays_de_naissance,belgique,2022,137
pays,pays_de_naissance,belize,2022,0
pays,pays_de_naissance,bermudes,2022,0
pays,pays_de_naissance,bhoutan,2022,0
pays,pays_de_naissance,bolivie,2022,27
pays,pays_de_naissance,bosnie-herzégovine,2022,0
pays,pays_de_naissance,botswana,2022,0
pays,pays_de_naissance,brunéi_darussalam,2022,0
pays,pays_de_naissance,brésil,2022,649
pays,pays_de_naissance,bulgarie,2022,24
pays,pays_de_naissance,burkina_faso,2022,268
pays,pays_de_naissance,burundi,2022,585
pays,pays_de_naissance,bélarus,2022,14
pays,pays_de_naissance,bénin,2022,348
pays,pays_de_naissance,cambodge,2022,55
pays,pays_de_naissance,cameroun,2022,4713
pays,pays_de_naissance,canada,2022,20
pays,pays_de_naissance,cap-vert,2022,0
pays,pays_de_naissance,chili,2022,142
pays,pays_de_naissance,chine,2022,1818
pays,pays_de_naissance,chypre,2022,0
pays,pays_de_naissance,cit._brit.,2022,0
pays,pays_de_naissance,colombie,2022,1943
pays,pays_de_naissance,congo,2022,164
pays,pays_de_naissance,corée_du_nord,2022,0
pays,pays_de_naissance,corée_du_sud,2022,129
pays,pays_de_naissance,costa_rica,2022,58
pays,pays_de_naissance,croatie,2022,7
pays,pays_de_naissance,cuba,2022,413
pays,pays_de_naissance,curaçao,2022,0
pays,pays_de_naissance,côte_d'ivoire,2022,1252
pays,pays_de_naissance,danemark,2022,8
pays,pays_de_naissance,djibouti,2022,85
pays,pays_de_naissance,dominique,2022,0
pays,pays_de_naissance,el_salvador,2022,262
pays,pays_de_naissance,erreur!,2022,0
pays,pays_de_naissance,espagne,2022,83
pays,pays_de_naissance,estonie,2022,0
pays,pays_de_naissance,falkland,2022,0
pays,pays_de_naissance,fidji,2022,0
pays,pays_de_naissance,finlande,2022,7
pays,pays_de_naissance,france,2022,3982
pays,pays_de_naissance,gabon,2022,81
pays,pays_de_naissance,gambie,2022,21
pays,pays_de_naissance,ghana,2022,90
pays,pays_de_naissance,gibraltar,2022,0
pays,pays_de_naissance,grenade,2022,9
pays,pays_de_naissance,grèce,2022,28
pays,pays_de_naissance,guadeloupe,2022,31
pays,pays_de_naissance,guatemala,2022,122
pays,pays_de_naissance,guinée,2022,400
pays,pays_de_naissance,guinée-bissau,2022,0
pays,pays_de_naissance,guinée_équatoriale,2022,0
pays,pays_de_naissance,guyana,2022,6
pays,pays_de_naissance,guyane_française,2022,9
pays,pays_de_naissance,géorgie,2022,6
pays,pays_de_naissance,haïti,2022,3690
pays,pays_de_naissance,honduras,2022,111
pays,pays_de_naissance,hong_kong,2022,37
pays,pays_de_naissance,hongrie,2022,16
pays,pays_de_naissance,inde,2022,2433
pays,pays_de_naissance,indonésie,2022,43
pays,pays_de_naissance,iran,2022,1053
pays,pays_de_naissance,iraq,2022,119
pays,pays_de_naissance,irlande,2022,14
pays,pays_de_naissance,islande,2022,0
pays,pays_de_naissance,israël,2022,56
pays,pays_de_naissance,italie,2022,96
pays,pays_de_naissance,jamaïque,2022,49
pays,pays_de_naissance,japon,2022,57
pays,pays_de_naissance,"jersey,_bailliage_de",2022,0
pays,pays_de_naissance,jordanie,2022,78
pays,pays_de_naissance,kazakhstan,2022,15
pays,pays_de_naissance,kenya,2022,40
pays,pays_de_naissance,kirghizistan,2022,18
pays,pays_de_naissance,kosovo,2022,6
pays,pays_de_naissance,koweït,2022,47
pays,pays_de_naissance,laos,2022,0
pays,pays_de_naissance,lesotho,2022,0
pays,pays_de_naissance,lettonie,2022,9
pays,pays_de_naissance,liban,2022,1451
pays,pays_de_naissance,libye,2022,125
pays,pays_de_naissance,libéria,2022,27
pays,pays_de_naissance,lituanie,2022,8
pays,pays_de_naissance,luxembourg,2022,8
pays,pays_de_naissance,macao,2022,0
pays,pays_de_naissance,macédoine,2022,6
pays,pays_de_naissance,madagascar,2022,227
pays,pays_de_naissance,malaisie,2022,13
pays,pays_de_naissance,malawi,2022,27
pays,pays_de_naissance,maldives,2022,0
pays,pays_de_naissance,mali,2022,173
pays,pays_de_naissance,malte,2022,0
pays,pays_de_naissance,maroc,2022,2214
pays,pays_de_naissance,martinique,2022,21
pays,pays_de_naissance,maurice,2022,192
pays,pays_de_naissance,mauritanie,2022,85
pays,pays_de_naissance,mayotte,2022,0
pays,pays_de_naissance,mexique,2022,1429
pays,pays_de_naissance,micronésie,2022,0
pays,pays_de_naissance,moldova,2022,119
pays,pays_de_naissance,monaco,2022,5
pays,pays_de_naissance,mongolie,2022,14
pays,pays_de_naissance,monténégro,2022,0
pays,pays_de_naissance,mozambique,2022,0
pays,pays_de_naissance,myanmar,2022,7
pays,pays_de_naissance,namibie,2022,7
pays,pays_de_naissance,nicaragua,2022,92
pays,pays_de_naissance,niger,2022,43
pays,pays_de_naissance,nigéria,2022,583
pays,pays_de_naissance,norvège,2022,6
pays,pays_de_naissance,nouvelle-calédonie,2022,20
pays,pays_de_naissance,nouvelle-zélande,2022,6
pays,pays_de_naissance,népal,2022,13
pays,pays_de_naissance,oman,2022,0
pays,pays_de_naissance,ouganda,2022,105
pays,pays_de_naissance,ouzbékistan,2022,9
pays,pays_de_naissance,pakistan,2022,563
pays,pays_de_naissance,palestine,2022,31
pays,pays_de_naissance,panama,2022,9
pays,pays_de_naissance,papouasie-nouvelle-guinée,2022,0
pays,pays_de_naissance,paraguay,2022,0
pays,pays_de_naissance,pays-bas,2022,25
pays,pays_de_naissance,philippines,2022,426
pays,pays_de_naissance,pologne,2022,40
pays,pays_de_naissance,polynésie_française,2022,23
pays,pays_de_naissance,porto_rico,2022,5
pays,pays_de_naissance,portugal,2022,32
pays,pays_de_naissance,pérou,2022,291
pays,pays_de_naissance,qatar,2022,27
pays,pays_de_naissance,roumanie,2022,119
pays,pays_de_naissance,royaume-uni,2022,150
pays,pays_de_naissance,russie,2022,164
pays,pays_de_naissance,rwanda,2022,429
pays,pays_de_naissance,rép._centrafricaine,2022,444
pays,pays_de_naissance,rép._dominicaine,2022,322
pays,pays_de_naissance,rép._du_soudan_du_sud,2022,0
pays,pays_de_naissance,rép._dém._du_congo,2022,1428
pays,pays_de_naissance,rép._tchèque,2022,13
pays,pays_de_naissance,réunion,2022,38
pays,pays_de_naissance,sahara_occidental,2022,0
pays,pays_de_naissance,saint-kitts-et-nevis,2022,0
pays,pays_de_naissance,saint-marin,2022,0
pays,pays_de_naissance,saint-martin,2022,0
pays,pays_de_naissance,saint-pierre-et-miquelon,2022,0
pays,pays_de_naissance,saint-vincent-et-les_grenadines,2022,29
pays,pays_de_naissance,sainte-lucie,2022,10
pays,pays_de_naissance,samoa,2022,0
pays,pays_de_naissance,sao_tomé-et-principe,2022,0
pays,pays_de_naissance,serbie,2022,12
pays,pays_de_naissance,serbie-et-monténégro,2022,0
pays,pays_de_naissance,seychelles,2022,0
pays,pays_de_naissance,sierra_leone,2022,10
pays,pays_de_naissance,singapour,2022,19
pays,pays_de_naissance,slovaquie,2022,8
pays,pays_de_naissance,slovénie,2022,0
pays,pays_de_naissance,somalie,2022,12
pays,pays_de_naissance,soudan,2022,39
pays,pays_de_naissance,sri_lanka,2022,190
pays,pays_de_naissance,suisse,2022,62
pays,pays_de_naissance,suriname,2022,0
